image_id,image_path,annotation_index,category,is_valid_bbox,bbox_x,bbox_y,bbox_w,bbox_h,bbox_area,mask_area,is_tiny_defect,is_giant_defect,defect_size_class
1464,images/1411.bmp,0,crack,1,79.0,4.0918,26.6092,357.9082,9523.6446,3030.0,0,0,normal
1465,images/1412.bmp,0,crack,1,81.0,2.0,107.0,348.4952,37288.9873,4877.0,0,0,normal
1466,images/1413.bmp,0,crack,1,17.2009,0.0,486.6029,370.7137,180390.3557,9047.0,0,1,giant
1467,images/1414.bmp,0,crack,1,109.6918,11.6136,25.8142,371.6924,9594.9478,2933.0,0,0,normal
1468,images/1415.bmp,0,crack,1,56.7361,25.7188,154.7549,363.7631,56294.1438,4496.0,0,0,normal
1469,images/1416.bmp,0,crack,1,345.4514,12.6734,29.2874,367.6332,10767.0153,3400.0,0,0,normal
1470,images/1417.bmp,0,crack,1,348.3899,120.044,14.0,243.0,3402.0,2217.0,0,0,normal
1472,images/1419.bmp,0,crack,1,169.486,3.8015,20.2882,370.3468,7513.6776,3376.0,0,0,normal
1474,images/1421.bmp,0,crack,1,391.0,4.0,28.0,367.0,10276.0,3768.0,0,0,normal
1475,images/1422.bmp,0,crack,1,376.0,2.0,31.0,369.0,11439.0,4064.0,0,0,normal
1477,images/1424.bmp,0,crack,1,22.9011,1.0128,383.0978,371.2889,142239.9611,7728.0,0,1,giant
1478,images/1425.bmp,0,crack,1,319.5905,5.6946,21.379,369.8233,7906.4622,2911.0,0,0,normal
1479,images/1426.bmp,0,crack,1,312.2555,205.4051,11.0636,171.6762,1899.3614,1359.0,0,0,normal
1479,images/1426.bmp,1,crack,1,313.4815,36.8217,13.5172,111.6012,1508.5406,864.0,0,0,normal
1480,images/1427.bmp,0,crack,1,203.104,98.7313,21.2919,88.4221,1882.6713,704.0,0,0,normal
1481,images/1428.bmp,0,crack,1,44.6523,21.7679,17.9194,61.3758,1099.8177,515.0,0,0,normal
1482,images/1429.bmp,0,crack,1,44.6523,21.7679,17.9194,61.3758,1099.8177,515.0,0,0,normal
1483,images/1430.bmp,0,crack,1,422.5666,1.0954,12.8012,101.8322,1303.578,892.0,0,0,normal
1484,images/1431.bmp,0,crack,1,397.4862,13.8876,18.0389,70.9255,1279.4164,620.0,0,0,normal
1485,images/1432.bmp,0,crack,1,399.2184,0.6534,24.1405,49.2249,1188.3132,448.0,0,0,normal
1486,images/1433.bmp,0,crack,1,377.34,16.1288,11.9277,147.6709,1761.3797,1296.0,0,0,normal
1486,images/1433.bmp,1,crack,1,380.7572,341.3257,9.4875,46.1089,437.4572,394.0,0,0,normal
1487,images/1434.bmp,0,crack,1,411.3019,4.3878,61.1901,240.953,14743.9271,2197.0,0,0,normal
1488,images/1435.bmp,0,crack,1,395.1833,1.0853,74.5105,368.3137,27443.2358,3353.0,0,0,normal
1489,images/1436.bmp,0,crack,1,400.7016,7.7517,19.4533,48.1881,937.4196,427.0,0,0,normal
1490,images/1437.bmp,0,crack,1,389.6424,0.3032,17.6861,143.9054,2545.1251,1269.0,0,0,normal
1491,images/1438.bmp,0,crack,1,389.3647,4.5356,17.6623,123.8479,2187.4332,1087.0,0,0,normal
1492,images/1439.bmp,0,crack,1,390.0653,13.0686,29.1665,80.2293,2340.0092,729.0,0,0,normal
1500,images/1442.bmp,0,crack,1,692.2103,9.7643,231.3675,2020.5595,467491.7791,328290.0,0,1,giant
1503,images/1445.bmp,0,crack,1,692.2103,9.7643,231.3675,2020.5595,467491.7791,328290.0,0,1,giant
1504,images/1446.bmp,0,crack,1,800.7427,9.3094,54.3553,1994.8401,108430.2227,45022.0,0,1,giant
1512,images/1454.bmp,0,crack,1,211.666,5.0814,261.823,1995.4579,522456.706,391923.0,0,1,giant
1515,images/1457.bmp,0,crack,1,212.2194,4.9903,267.5208,2016.5672,539473.6852,386577.0,0,1,giant
1609,images/1482.bmp,0,crack,1,0.0,332.0,499.0,24.0,11976.0,6323.0,0,0,normal
1609,images/1482.bmp,1,crack,1,64.0,246.0,435.0,15.0,6525.0,4844.0,0,0,normal
1610,images/1483.bmp,0,crack,1,168.0436,31.5577,332.7652,32.0,10648.4771,3587.0,0,0,normal
1610,images/1483.bmp,1,crack,1,1.7708,48.0153,100.7893,10.4012,1048.3342,782.0,0,0,normal
1611,images/1484.bmp,0,crack,1,12.426,314.1681,502.2687,20.6042,10348.8532,4450.0,0,0,normal
1612,images/1485.bmp,0,crack,1,124.0,190.0,244.0,51.0,12444.0,2658.0,0,0,normal
1613,images/1486.bmp,0,crack,1,350.0,267.0,149.0,11.0,1639.0,1551.0,0,0,normal
1614,images/1487.bmp,0,crack,1,122.5305,60.0001,388.4695,18.4724,7175.9458,4519.0,0,0,normal
1614,images/1487.bmp,1,crack,1,163.0,154.0,281.1799,12.0,3374.1592,3042.0,0,0,normal
1616,images/1489.bmp,0,crack,1,2.0,228.0,500.0017,16.0,8000.0278,4796.0,0,0,normal
1616,images/1489.bmp,1,crack,1,59.0,297.0,274.0073,14.0,3836.1021,2640.0,0,0,normal
1652,images/1491.bmp,0,crack,1,65.0,338.0,49.0,10.0,490.0,305.0,0,0,normal
1653,images/1492.bmp,0,crack,1,3425.9918,9.178,3624.0,3142.0,11386608.0,9345119.0,0,1,giant
1654,images/1493.bmp,0,crack,1,32.0,10.0,3703.0,3947.0,14615741.0,7918290.0,0,1,giant
1655,images/1494.bmp,0,crack,1,546.0,2472.0,1059.0,4563.0,4832217.0,1818696.0,0,1,giant
1656,images/1495.bmp,0,crack,1,3911.0,14.0,3551.0,3572.0,12684172.0,6958973.0,0,1,giant
1658,images/1497.bmp,0,crack,1,1199.0,5967.0,3740.0,3151.0,11784740.0,7873861.0,0,1,giant
1665,images/1504.png,0,crack,1,88.0,2026.0,41.0,232.0,9512.0,1628.0,0,0,normal
1667,images/1506.png,0,crack,1,2792.7986,697.0,18.0,162.0,2916.0,1043.0,0,0,normal
1667,images/1506.png,1,crack,1,2767.6203,1130.4257,53.0,555.285,29430.1068,5532.0,0,0,normal
1667,images/1506.png,2,crack,1,2802.5916,1772.5246,14.0,48.0,672.0,338.0,0,0,normal
1668,images/1507.bmp,0,crack,1,2855.7037,300.8518,40.0,2371.0,94840.0,21349.0,0,1,giant
1669,images/1508.bmp,0,crack,1,2863.0759,1311.0,12.0,82.0,984.0,727.0,0,0,normal
1669,images/1508.bmp,1,crack,1,2850.1015,2094.7192,11.0,252.0,2772.0,2246.0,0,0,normal
1669,images/1508.bmp,2,crack,1,2855.6355,1567.8548,12.0,136.0,1632.0,1213.0,0,0,normal
1669,images/1508.bmp,3,crack,1,2831.1837,1548.8196,20.0,79.0,1580.0,738.0,0,0,normal
1669,images/1508.bmp,4,crack,1,2828.7367,1750.0041,53.0,383.0001,20299.0065,3887.0,0,0,normal
1671,images/1510.bmp,0,crack,1,2843.0,852.0,32.0,111.0,3552.0,1007.0,0,0,normal
1672,images/1511.bmp,0,crack,1,44.0,551.0,94.0,484.0,45496.0,5282.0,0,0,normal
1672,images/1511.bmp,1,crack,1,68.0444,1982.0,23.0,125.0,2874.9943,927.0,0,0,normal
1672,images/1511.bmp,2,crack,1,75.2102,1322.2954,15.0,253.0,3795.0,1790.0,0,0,normal
1674,images/1513.bmp,0,crack,1,80.0,514.0,19.0,238.0,4522.0,1557.0,0,0,normal
1674,images/1513.bmp,1,crack,1,2802.0,338.0,102.0,1951.0,199002.0,19778.0,0,1,giant
1674,images/1513.bmp,2,crack,1,2862.0,2635.3316,17.0,91.0,1547.0,708.0,0,0,normal
1674,images/1513.bmp,3,crack,1,2840.0,2403.0,17.0,115.0,1955.0,1057.0,0,0,normal
1675,images/1514.bmp,0,crack,1,49.0,806.0,19.0,70.0,1330.0,660.0,0,0,normal
1675,images/1514.bmp,1,crack,1,58.0,1235.0,34.0,188.0,6392.0,1787.0,0,0,normal
1675,images/1514.bmp,2,crack,1,35.0,2462.0,49.0,188.0,9212.0,1730.0,0,0,normal
1676,images/1515.bmp,0,crack,1,2838.0,2246.0,15.0,124.0,1860.0,1118.0,0,0,normal
1676,images/1515.bmp,1,crack,1,2835.0833,1256.0,54.0,579.0,31266.0,5323.0,0,0,normal
1676,images/1515.bmp,2,crack,1,2866.0712,1054.3503,15.0,93.0,1395.0,843.0,0,0,normal
1677,images/1516.bmp,0,crack,1,2841.0,616.0,20.0,128.0,2560.0,1189.0,0,0,normal
1677,images/1516.bmp,1,crack,1,2863.0,801.0,9.0,145.0,1305.0,1293.0,0,0,normal
1677,images/1516.bmp,2,crack,1,2860.3174,1095.164,12.0,952.0,11424.0,8553.0,0,0,normal
1677,images/1516.bmp,3,crack,1,2818.3435,1934.4707,28.0,253.0001,7084.0034,2320.0,0,0,normal
1678,images/1517.bmp,0,crack,1,49.0,54.0,69.0,2600.0,179400.0,23852.0,0,1,giant
1679,images/1518.bmp,0,crack,1,58.0,511.0,59.0,1200.0,70800.0,11120.0,0,0,normal
1680,images/1519.bmp,0,crack,1,52.0,489.0,44.0,738.0,32472.0,7868.0,0,0,normal
1681,images/1520.bmp,0,crack,1,2838.0,938.0,12.0,83.0,996.0,740.0,0,0,normal
1681,images/1520.bmp,1,crack,1,2819.0,1046.0,18.0,126.0,2268.0,1150.0,0,0,normal
1681,images/1520.bmp,2,crack,1,2844.0,1148.0,19.0,267.0,5073.0,2432.0,0,0,normal
1681,images/1520.bmp,3,crack,1,2851.0,1504.0,9.0,203.0,1827.0,1819.0,0,0,normal
1681,images/1520.bmp,4,crack,1,2831.0,1684.0,22.0,258.0,5676.0,2404.0,0,0,normal
1681,images/1520.bmp,5,crack,1,2811.0,2019.0,19.0,204.0,3876.0,1850.0,0,0,normal
1681,images/1520.bmp,6,crack,1,2831.0,1943.0,11.0,50.0,550.0,444.0,0,0,normal
1681,images/1520.bmp,7,crack,1,2848.0,2218.0,15.0,301.0,4515.0,2694.0,0,0,normal
1682,images/1521.bmp,0,crack,1,90.0,115.0,35.0,166.0,5810.0,1749.0,0,0,normal
1682,images/1521.bmp,1,crack,1,77.4549,760.6361,36.2828,272.3639,9882.1243,2522.0,0,0,normal
1682,images/1521.bmp,2,crack,1,72.016,580.9339,36.0,178.0,6408.0,1708.0,0,0,normal
1685,images/1524.bmp,0,crack,1,2815.2262,811.1328,33.0,189.9999,6269.998,1790.0,0,0,normal
1685,images/1524.bmp,1,crack,1,2853.9357,1059.9666,22.0,139.0,3058.0,1283.0,0,0,normal
1685,images/1524.bmp,2,crack,1,2862.7375,968.7937,12.0,65.0,780.0,576.0,0,0,normal
1686,images/1525.bmp,0,crack,1,69.0,534.0,37.0,1382.0,51134.0,12853.0,0,0,normal
1686,images/1525.bmp,1,crack,1,61.0,2045.0,12.0,90.0,1080.0,808.0,0,0,normal
1686,images/1525.bmp,2,crack,1,2850.9096,2137.0,15.0,37.0,555.0,352.0,0,0,normal
1687,images/1526.bmp,0,crack,1,95.0,1978.1536,11.0,89.0,979.0,790.0,0,0,normal
1687,images/1526.bmp,1,crack,1,86.1518,2084.691,13.0,134.0,1742.0,1199.0,0,0,normal
1688,images/1527.bmp,0,crack,1,60.0,185.0,56.0,1401.0,78456.0,15940.0,0,0,normal
1688,images/1527.bmp,1,crack,1,65.0,1663.0,10.0,370.0,3700.0,3278.0,0,0,normal
1688,images/1527.bmp,2,crack,1,60.0,2073.0,38.0001,773.0,29374.0619,8682.0,0,0,normal
1688,images/1527.bmp,3,crack,1,77.7561,2840.7163,10.3984,79.3423,825.0291,771.0,0,0,normal
1689,images/1528.bmp,0,crack,1,53.0,1312.0,96.0,755.0,72480.0,8476.0,0,0,normal
1691,images/1530.bmp,0,crack,1,2849.1513,432.7313,31.8696,2456.2903,78281.0588,26738.0,0,0,normal
1692,images/1531.bmp,0,crack,1,57.0,527.0,21.0,213.0,4473.0,1967.0,0,0,normal
1692,images/1531.bmp,1,crack,1,51.0,757.0,31.0,176.0,5456.0,1712.0,0,0,normal
1692,images/1531.bmp,2,crack,1,112.0,1102.0,18.0,66.0,1188.0,621.0,0,0,normal
1692,images/1531.bmp,3,crack,1,43.0,1983.0,66.0,354.0,23364.0,3410.0,0,0,normal
1693,images/1532.bmp,0,crack,1,53.0,2431.0,17.0,212.0,3604.0,1942.0,0,0,normal
1693,images/1532.bmp,1,crack,1,58.1317,1140.6053,16.3012,1235.9327,20147.235,14633.0,0,0,normal
1714,images/1535.bmp,0,crack,1,3.2783,5.0569,21.217,123.9798,2630.475,488.0,0,0,normal
1715,images/1536.bmp,0,crack,1,3.4749,4.5818,170.1278,127.2334,21645.9429,1246.0,0,0,normal
1716,images/1537.bmp,0,crack,1,149.3462,3.8511,19.9147,17.8812,356.0991,99.0,0,0,normal
1734,images/1555.bmp,0,crack,1,91.0,12.0,30.0,269.0,8070.0,2351.0,0,0,normal
1734,images/1555.bmp,1,crack,1,131.0,226.0,10.0,52.0,520.0,367.0,0,0,normal
1735,images/1556.bmp,0,crack,1,131.0,5.0,36.0,278.0,10008.0,1522.0,0,0,normal
1735,images/1556.bmp,1,crack,1,75.2763,163.161,16.0389,122.0579,1957.6707,612.0,0,0,normal
1736,images/1557.bmp,0,crack,1,0.0,0.0,13.0,9.0,117.0,68.0,0,0,normal
1737,images/1558.bmp,0,crack,1,0.0,101.0,8.0,9.0,72.0,40.0,0,0,normal
1737,images/1558.bmp,1,crack,1,0.0,0.0,11.0,28.0,308.0,144.0,0,0,normal
1738,images/1559.bmp,0,crack,1,61.1688,0.2898,20.2336,116.7133,2361.5337,586.0,0,0,normal
1738,images/1559.bmp,1,crack,1,191.2415,0.1159,13.0867,283.4618,3709.5673,1400.0,0,0,normal
1739,images/1560.bmp,0,crack,1,41.3064,50.8359,13.0773,235.9784,3085.9642,1360.0,0,0,normal
1739,images/1560.bmp,1,crack,1,209.7933,169.2451,21.7558,117.7549,2561.851,594.0,0,0,normal
1740,images/1561.bmp,0,crack,1,248.0512,0.905,29.8478,285.0016,8506.6791,1698.0,0,0,normal
1742,images/1563.bmp,0,crack,1,35.0,3.0,7.0,113.0,791.0,345.0,0,0,normal
1743,images/1564.bmp,0,crack,1,0.0,99.0,71.0,7.0,497.0,277.0,0,0,normal
1743,images/1564.bmp,1,crack,1,0.0,109.0,15.0,8.0,119.9999,78.0,0,0,normal
1744,images/1565.bmp,0,crack,1,78.0,85.0,13.0,26.0,338.0,148.0,0,0,normal
1745,images/1566.bmp,0,crack,1,0.0,0.0,17.0,30.0,510.0,272.0,0,0,normal
1746,images/1567.bmp,0,crack,1,0.2213,75.6195,59.3169,14.3805,853.0069,422.0,0,0,normal
1747,images/1568.bmp,0,crack,1,71.4452,0.0,19.4406,15.0,291.6096,206.0,0,0,normal
1748,images/1569.bmp,0,crack,1,1.072,68.0,11.0,41.0,451.0,251.0,0,0,normal
1749,images/1570.bmp,0,crack,1,42.0,0.0,57.0,279.0,15903.0,2257.0,0,0,normal
1749,images/1570.bmp,1,crack,1,172.2081,1.2654,13.3243,167.2443,2228.4097,1335.0,0,0,normal
1750,images/1571.bmp,0,crack,1,228.7475,0.0,47.1573,286.0,13486.9799,2990.0,0,0,normal
1752,images/1573.bmp,0,crack,1,36.5867,35.2241,73.4827,8.4256,619.1393,291.0,0,0,normal
1753,images/1574.bmp,0,crack,1,217.8017,2.2712,52.161,195.9362,10220.2187,1211.0,0,0,normal
1754,images/1575.bmp,0,crack,1,142.0344,0.0,83.0537,286.0,23753.3568,1537.0,0,0,normal
1758,images/1579.bmp,0,crack,1,259.1668,3.1532,24.2919,283.6714,6890.9078,1881.0,0,0,normal
1759,images/1580.bmp,0,crack,1,0.0,109.1584,13.5803,8.8416,120.0718,60.0,0,0,normal
1759,images/1580.bmp,1,crack,1,64.7408,23.7253,26.0,8.0,208.0,171.0,0,0,normal
1759,images/1580.bmp,2,crack,1,0.0,0.0,20.7133,6.5746,136.1815,83.0,0,0,normal
1759,images/1580.bmp,3,crack,1,85.8704,82.7253,5.0,32.0,160.0,121.0,1,0,tiny
1760,images/1581.bmp,0,crack,1,21.7271,4.5382,8.9246,104.1478,929.4755,620.0,0,0,normal
1760,images/1581.bmp,1,crack,1,73.0275,112.6912,12.9942,173.3088,2252.0131,1004.0,0,0,normal
1761,images/1582.bmp,0,crack,1,90.8009,0.0,8.0937,88.4595,715.9669,350.0,0,0,normal
1763,images/1584.bmp,0,crack,1,0.0,41.8487,86.7472,41.2328,3576.8338,450.0,0,0,normal
1765,images/1586.bmp,0,crack,1,30.0,86.0,59.0,30.0,1770.0,450.0,0,0,normal
1766,images/1587.bmp,0,crack,1,182.0,4.0,17.0,278.0,4726.0,1753.0,0,0,normal
1767,images/1588.bmp,0,crack,1,0.0,63.8091,38.0,26.2045,995.7727,432.0,0,0,normal
1767,images/1588.bmp,1,crack,1,53.7763,0.4406,16.0,5.0,80.0,57.0,0,0,normal
1768,images/1589.bmp,0,crack,1,11.7908,2.3266,14.9353,283.6734,4236.7389,1991.0,0,0,normal
1769,images/1590.bmp,0,crack,1,56.0,107.0,6.0,9.0,54.0,38.0,0,0,normal
1770,images/1591.bmp,0,crack,1,76.0,0.0,40.0,30.0,1200.0,596.0,0,0,normal
1771,images/1592.bmp,0,crack,1,7.0141,0.0,51.762,285.0693,14755.7431,3338.0,0,0,normal
1772,images/1593.bmp,0,crack,1,38.0564,0.0,20.04,98.5616,1975.1699,639.0,0,0,normal
1773,images/1594.bmp,0,crack,1,123.3859,1.3891,29.9397,284.0242,8503.5895,2814.0,0,0,normal
1773,images/1594.bmp,1,crack,1,257.4062,3.506,14.4677,282.2601,4083.6665,1571.0,0,0,normal
1774,images/1595.bmp,0,crack,1,45.0,5.0,7.0,110.0,770.0,459.0,0,0,normal
1775,images/1596.bmp,0,crack,1,206.3055,2.1524,9.1205,108.2609,987.3918,612.0,0,0,normal
1775,images/1596.bmp,1,crack,1,172.8174,2.0948,111.8166,280.7123,31388.3051,1810.0,0,0,normal
1776,images/1597.bmp,0,crack,1,253.3195,8.1504,20.1129,256.0936,5150.7885,1513.0,0,0,normal
1777,images/1598.bmp,0,crack,1,271.6945,2.3677,10.1754,282.7728,2877.3301,1973.0,0,0,normal
1778,images/1599.bmp,0,crack,1,14.7965,0.5222,20.009,285.4778,5712.1111,2164.0,0,0,normal
1779,images/1600.bmp,0,crack,1,232.8391,2.5165,13.4714,283.4835,3818.9081,1789.0,0,0,normal
1779,images/1600.bmp,1,crack,1,293.4756,1.4305,6.0,19.1702,115.0211,91.0,0,0,normal
1780,images/1601.bmp,0,crack,1,0.0,0.0,23.188,16.4304,380.9889,156.0,0,0,normal
1781,images/1602.bmp,0,crack,1,0.4941,250.5423,6.0,36.2106,217.2636,110.0,0,0,normal
1781,images/1602.bmp,1,crack,1,0.0,170.0,4.0,26.0,104.0,93.0,1,0,tiny
1781,images/1602.bmp,2,crack,1,0.0,131.0222,7.0902,19.9778,141.6466,115.0,0,0,normal
1781,images/1602.bmp,3,crack,1,0.0,201.7359,4.1079,27.6351,113.5216,95.0,1,0,tiny
1781,images/1602.bmp,4,crack,1,189.6341,2.0948,17.996,282.6129,5085.8897,1696.0,0,0,normal
1781,images/1602.bmp,5,crack,1,259.493,2.0948,14.4677,284.9052,4121.9358,1743.0,0,0,normal
1782,images/1603.bmp,0,crack,1,246.5237,0.6835,59.9269,284.7298,17062.9879,2305.0,0,0,normal
1783,images/1604.bmp,0,crack,1,0.1508,0.0,17.911,26.0,465.6872,273.0,0,0,normal
1783,images/1604.bmp,1,crack,1,112.0,0.0676,6.0,6.0,36.0,29.0,1,0,tiny
1784,images/1605.bmp,0,crack,1,0.5532,50.0,10.0,40.0,400.0,200.0,0,0,normal
1786,images/1607.bmp,0,crack,1,49.1508,0.0,61.0283,20.6199,1258.4008,256.0,0,0,normal
1787,images/1608.bmp,0,crack,1,0.5594,66.0,10.0,25.0,250.0,66.0,0,0,normal
1788,images/1609.bmp,0,crack,1,0.43,0.43,17.0,4.0,68.0,37.0,0,0,normal
1789,images/1610.bmp,0,crack,1,109.9345,0.0,8.0,11.0,88.0,72.0,0,0,normal
1791,images/1612.bmp,0,crack,1,0.4888,75.9626,90.5112,6.6111,598.381,357.0,0,0,normal
1792,images/1613.bmp,0,crack,1,0.1977,61.0,17.0,57.0,969.0,245.0,0,0,normal
1794,images/1615.bmp,0,crack,1,102.0,60.8544,16.0,29.0,464.0,158.0,0,0,normal
1795,images/1616.bmp,0,crack,1,95.8157,73.95,11.614,16.872,195.9514,103.0,0,0,normal
1796,images/1617.bmp,0,crack,1,35.1664,86.2152,55.5034,31.7848,1764.1613,278.0,0,0,normal
1797,images/1618.bmp,0,crack,1,278.2096,1.1984,21.3107,284.8016,6069.3203,2265.0,0,0,normal
1799,images/1620.bmp,0,crack,1,0.0,49.9331,4.3775,17.0,74.4173,53.0,1,0,tiny
1800,images/1621.bmp,0,crack,1,0.0,57.0,4.0,52.0,208.0,140.0,1,0,tiny
1801,images/1622.bmp,0,crack,1,288.2467,254.3115,9.549,30.5104,291.3442,178.0,0,0,normal
1802,images/1623.bmp,0,crack,1,0.0,19.7783,11.0,46.0,505.9999,435.0,0,0,normal
1803,images/1624.bmp,0,crack,1,70.0,70.0,48.0,21.0,1008.0,480.0,0,0,normal
1804,images/1625.bmp,0,crack,1,255.5162,0.0,15.3489,87.1062,1336.9876,438.0,0,0,normal
1805,images/1626.bmp,0,crack,1,70.0,0.0,48.0,11.0,528.0,303.0,0,0,normal
1806,images/1627.bmp,0,crack,1,0.0,0.0,27.3053,30.7747,840.3125,368.0,0,0,normal
1807,images/1628.bmp,0,crack,1,74.995,0.0071,15.005,44.5086,667.8511,320.0,0,0,normal
1808,images/1629.bmp,0,crack,1,0.0,0.0,29.0162,30.613,888.274,345.0,0,0,normal
1809,images/1630.bmp,0,crack,1,0.0,0.0,24.5155,15.5438,381.0645,188.0,0,0,normal
1810,images/1631.bmp,0,crack,1,0.0,64.7555,10.0,54.0,540.0,403.0,0,0,normal
1811,images/1632.bmp,0,crack,1,0.0,0.0,39.3311,10.5897,416.5063,204.0,0,0,normal
1812,images/1633.bmp,0,crack,1,0.0,32.9701,90.7075,10.1633,921.8838,450.0,0,0,normal
1814,images/1635.bmp,0,crack,1,7.7483,0.0,68.4827,150.6886,10319.5606,826.0,0,0,normal
1815,images/1636.bmp,0,crack,1,250.5559,200.0578,15.2723,84.7251,1293.9442,420.0,0,0,normal
1816,images/1637.bmp,0,crack,1,50.0,0.1186,40.0,48.0,1920.0,660.0,0,0,normal
1817,images/1638.bmp,0,crack,1,266.6612,158.787,16.6526,126.3347,2103.8,628.0,0,0,normal
1818,images/1639.bmp,0,crack,1,0.0,0.0,49.3251,8.2951,409.1575,280.0,0,0,normal
1819,images/1640.bmp,0,crack,1,0.0,62.0,10.0,28.0,280.0,188.0,0,0,normal
1822,images/1643.bmp,0,crack,1,85.0,0.0,33.0,12.0,396.0,249.0,0,0,normal
1822,images/1643.bmp,1,crack,1,0.0,75.0,22.9831,15.0,344.7463,213.0,0,0,normal
1823,images/1644.bmp,0,crack,1,278.0,149.0,29.0,135.0,3915.0,808.0,0,0,normal
1824,images/1645.bmp,0,crack,1,0.0,0.0,19.1045,50.1851,958.7625,528.0,0,0,normal
1825,images/1646.bmp,0,crack,1,100.0249,60.8691,17.9751,29.1309,523.6304,241.0,0,0,normal
1826,images/1647.bmp,0,crack,1,10.3041,0.1453,20.3361,64.0923,1303.3869,329.0,0,0,normal
1827,images/1648.bmp,0,crack,1,54.561,104.9897,35.439,15.0103,531.949,277.0,0,0,normal
1828,images/1649.bmp,0,crack,1,241.1698,1.5043,16.8529,85.7999,1445.9756,425.0,0,0,normal
1829,images/1650.bmp,0,crack,1,0.2623,19.6764,32.6602,13.0304,425.5749,146.0,0,0,normal
1830,images/1651.bmp,0,crack,1,72.6647,1.3037,17.3353,25.583,443.487,280.0,0,0,normal
1831,images/1652.bmp,0,crack,1,0.8134,16.0609,28.3451,8.8828,251.7824,111.0,0,0,normal
1832,images/1653.bmp,0,crack,1,0.0,0.0,52.0,15.0,780.0,357.0,0,0,normal
1833,images/1654.bmp,0,crack,1,0.0,59.0,27.8227,32.0,890.3251,344.0,0,0,normal
1836,images/1657.bmp,0,crack,1,0.1451,0.0,12.0,64.0,768.0,374.0,0,0,normal
1837,images/1658.bmp,0,crack,1,0.0,79.9515,54.0,6.0,324.0,193.0,0,0,normal
1838,images/1659.bmp,0,crack,1,0.0,0.0,50.0,24.0,1200.0,554.0,0,0,normal
1839,images/1660.bmp,0,crack,1,150.655,246.6583,161.5192,28.8112,4653.5668,971.0,0,0,normal
1841,images/1662.bmp,0,crack,1,92.3079,0.1817,10.1734,89.7985,913.5548,412.0,0,0,normal
1842,images/1663.bmp,0,crack,1,268.7797,263.357,42.2881,5.7479,243.0678,207.0,0,0,normal
1843,images/1664.bmp,0,crack,1,281.934,0.0,17.5056,108.3538,1896.7958,592.0,0,0,normal
1844,images/1665.bmp,0,crack,1,72.4877,10.9363,7.9873,73.7082,588.7304,408.0,0,0,normal
1845,images/1666.bmp,0,crack,1,51.8408,0.0,38.1592,17.0,648.7063,293.0,0,0,normal
1846,images/1667.bmp,0,crack,1,300.0,120.3692,6.0,47.0,281.9993,206.0,0,0,normal
1847,images/1668.bmp,0,crack,1,0.0,47.0,11.0,44.0,484.0,354.0,0,0,normal
1848,images/1669.bmp,0,crack,1,230.8861,0.3883,58.5706,286.6117,16787.0115,1743.0,0,0,normal
1849,images/1670.bmp,0,crack,1,249.9307,115.3849,62.3451,6.4269,400.6829,366.0,0,0,normal
1851,images/1672.bmp,0,crack,1,0.0,0.0,29.0,8.0,232.0,152.0,0,0,normal
1852,images/1673.bmp,0,crack,1,0.0,0.0,39.0,22.0,858.0,313.0,0,0,normal
1853,images/1674.bmp,0,crack,1,0.253,92.6837,36.0,25.0,900.0,364.0,0,0,normal
1854,images/1675.bmp,0,crack,1,65.0,92.8704,25.0,25.0,625.0,233.0,0,0,normal
1855,images/1676.bmp,0,crack,1,0.0,0.0,6.9145,12.5197,86.5667,77.0,0,0,normal
1856,images/1677.bmp,0,crack,1,0.0,195.7789,309.441,22.2864,6896.323,1848.0,0,0,normal
1856,images/1677.bmp,1,crack,1,183.0633,155.0629,125.3155,22.9945,2881.5663,756.0,0,0,normal
1857,images/1678.bmp,0,crack,1,0.0352,251.3262,71.5077,16.209,1159.0678,427.0,0,0,normal
1859,images/1680.bmp,0,crack,1,64.0,69.0,53.0,18.0,954.0,467.0,0,0,normal
1860,images/1681.bmp,0,crack,1,26.8629,0.0,17.2654,50.9746,880.0968,263.0,0,0,normal
1861,images/1682.bmp,0,crack,1,0.0,0.0,56.0,13.0,727.9999,282.0,0,0,normal
1862,images/1683.bmp,0,crack,1,65.6187,0.0,53.3813,34.7129,1853.0195,660.0,0,0,normal
1863,images/1684.bmp,0,crack,1,281.0383,219.9154,14.8723,62.1823,924.7921,312.0,0,0,normal
1864,images/1685.bmp,0,crack,1,16.9538,46.4367,16.5227,44.2666,731.402,223.0,0,0,normal
1865,images/1686.bmp,0,crack,1,0.0,0.0,17.4833,12.0063,209.9101,124.0,0,0,normal
1866,images/1687.bmp,0,crack,1,85.8292,0.4523,32.0,25.0,800.0,423.0,0,0,normal
1870,images/1691.bmp,0,crack,1,0.0,0.0,18.0,7.0,126.0,78.0,0,0,normal
1871,images/1692.bmp,0,crack,1,5.0402,13.0834,182.0756,37.6217,6850.0017,1106.0,0,0,normal
1872,images/1693.bmp,0,crack,1,77.0,60.0,13.0,51.0,663.0,429.0,0,0,normal
1873,images/1694.bmp,0,crack,1,81.1721,27.1082,200.5707,24.5305,4920.1094,1207.0,0,0,normal
1873,images/1694.bmp,1,crack,1,148.7835,45.3883,155.7468,40.0561,6238.6174,944.0,0,0,normal
1874,images/1695.bmp,0,crack,1,0.0,0.0,12.0,31.0,372.0,213.0,0,0,normal
