image_id,image_path,width,height,max_side,image_area,image_size_class,scale_bin,annotation_count,valid_annotation_count,invalid_bbox_count,tiny_defect_count,giant_defect_count,has_tiny_defect,has_giant_defect,min_bbox_area,max_bbox_area,mean_bbox_area,total_bbox_area,min_mask_area,max_mask_area,total_mask_area
1037,images/1009.bmp,793,784,793,621712,regular,short,1,1,0,0,1,0,1,236853.2172,236853.2172,236853.2172,236853.2172,16135.0,16135.0,16135.0
1039,images/1011.bmp,789,780,789,615420,regular,short,1,1,0,0,1,0,1,98652.2264,98652.2264,98652.2264,98652.2264,13811.0,13811.0,13811.0
1040,images/1012.bmp,791,783,791,619353,regular,short,2,2,0,0,0,0,0,992.0,8588.0,4790.0,9580.0,717.0,1762.0,2479.0
1041,images/1013.bmp,790,782,790,617780,regular,short,1,1,0,0,1,0,1,167583.3678,167583.3678,167583.3678,167583.3678,12734.0,12734.0,12734.0
1042,images/1014.bmp,790,780,790,616200,regular,short,2,2,0,0,0,0,0,6942.0,19724.6734,13333.3367,26666.6734,4622.0,12981.0,17603.0
1043,images/1015.bmp,792,783,792,620136,regular,short,3,3,0,0,2,0,1,19647.0,275925.4182,140871.0277,422613.0832,6893.0,27350.0,47252.0
1044,images/1016.bmp,791,782,791,618562,regular,short,2,2,0,0,2,0,1,130049.2164,150687.2233,140368.2198,280736.4397,12233.0,22174.0,34407.0
1045,images/1017.bmp,791,782,791,618562,regular,short,1,1,0,0,0,0,0,5341.0,5341.0,5341.0,5341.0,4437.0,4437.0,4437.0
1046,images/1018.bmp,789,782,789,616998,regular,short,2,2,0,0,0,0,0,4015.0,18586.3258,11300.6629,22601.3258,1996.0,13595.0,15591.0
1047,images/1019.bmp,791,782,791,618562,regular,short,3,3,0,0,1,0,1,8151.8178,116068.8924,51772.2367,155316.7102,6172.0,18893.0,42286.0
1053,images/1025.bmp,790,782,790,617780,regular,short,1,1,0,0,1,0,1,240353.4554,240353.4554,240353.4554,240353.4554,23416.0,23416.0,23416.0
1054,images/1026.bmp,790,780,790,616200,regular,short,8,8,0,0,0,0,0,1678.0181,37440.0,12205.3368,97642.6948,757.0,16861.0,45308.0
1055,images/1027.bmp,789,778,789,613842,regular,short,1,1,0,0,0,0,0,48118.7252,48118.7252,48118.7252,48118.7252,8192.0,8192.0,8192.0
1056,images/1028.bmp,789,781,789,616209,regular,short,1,1,0,0,1,0,1,246470.7023,246470.7023,246470.7023,246470.7023,24404.0,24404.0,24404.0
1057,images/1029.bmp,791,783,791,619353,regular,short,1,1,0,0,1,0,1,238871.4006,238871.4006,238871.4006,238871.4006,16991.0,16991.0,16991.0
1058,images/1030.bmp,792,783,792,620136,regular,short,1,1,0,0,1,0,1,319562.2265,319562.2265,319562.2265,319562.2265,39312.0,39312.0,39312.0
1059,images/1031.bmp,791,781,791,617771,regular,short,1,1,0,0,1,0,1,98732.6418,98732.6418,98732.6418,98732.6418,14017.0,14017.0,14017.0
1061,images/1033.bmp,791,782,791,618562,regular,short,1,1,0,0,1,0,1,170300.8872,170300.8872,170300.8872,170300.8872,12970.0,12970.0,12970.0
1062,images/1034.bmp,793,782,793,620126,regular,short,2,2,0,0,0,0,0,6715.0,20269.9507,13492.4753,26984.9507,4890.0,12046.0,16936.0
1064,images/1036.bmp,791,782,791,618562,regular,short,2,2,0,0,2,0,1,130049.2164,152670.4549,141359.8357,282719.6713,12233.0,22815.0,35048.0
1065,images/1037.bmp,791,782,791,618562,regular,short,1,1,0,0,0,0,0,5341.0,5341.0,5341.0,5341.0,4437.0,4437.0,4437.0
1066,images/1038.bmp,789,781,789,616209,regular,short,2,2,0,0,0,0,0,4015.0,18951.2125,11483.1063,22966.2125,1996.0,13779.0,15775.0
1077,images/1049.bmp,767,758,767,581386,regular,short,1,1,0,0,1,0,1,235216.1125,235216.1125,235216.1125,235216.1125,22635.0,22635.0,22635.0
1078,images/1050.bmp,767,759,767,582153,regular,short,6,6,0,0,0,0,0,2615.0776,38279.6576,20952.408,125714.4481,1754.0,16889.0,48429.0
1080,images/1052.bmp,767,758,767,581386,regular,short,2,2,0,0,0,0,0,6160.0,18241.7886,12200.8943,24401.7886,4506.0,11030.0,15536.0
1081,images/1053.bmp,768,758,768,582144,regular,short,2,2,0,0,0,0,0,6160.0,18241.7886,12200.8943,24401.7886,4506.0,11030.0,15536.0
1101,images/1073.bmp,516,386,516,199176,regular,short,2,2,0,0,0,0,0,595.4828,619.3293,607.4061,1214.8121,384.0,528.0,912.0
1102,images/1074.bmp,517,386,517,199562,regular,short,1,1,0,0,0,0,0,5445.3966,5445.3966,5445.3966,5445.3966,2359.0,2359.0,2359.0
1104,images/1076.bmp,520,391,520,203320,regular,short,1,1,0,0,0,0,0,4411.1857,4411.1857,4411.1857,4411.1857,2545.0,2545.0,2545.0
1106,images/1078.bmp,179,136,179,24344,regular,short,1,1,0,0,0,0,0,1156.0139,1156.0139,1156.0139,1156.0139,387.0,387.0,387.0
1107,images/1079.bmp,179,135,179,24165,regular,short,1,1,0,0,0,0,0,1612.0,1612.0,1612.0,1612.0,388.0,388.0,388.0
1108,images/1080.bmp,180,135,180,24300,regular,short,1,1,0,0,0,0,0,1364.0,1364.0,1364.0,1364.0,463.0,463.0,463.0
1109,images/1081.bmp,182,139,182,25298,regular,short,1,1,0,0,0,0,0,744.0,744.0,744.0,744.0,273.0,273.0,273.0
1222,images/1194.bmp,511,381,511,194691,regular,short,1,1,0,0,0,0,0,10254.426,10254.426,10254.426,10254.426,2764.0,2764.0,2764.0
1223,images/1195.bmp,516,389,516,200724,regular,short,1,1,0,0,0,0,0,2669.0,2669.0,2669.0,2669.0,1116.0,1116.0,1116.0
1232,images/1204.bmp,510,381,510,194310,regular,short,1,1,0,0,0,0,0,4521.2431,4521.2431,4521.2431,4521.2431,2901.0,2901.0,2901.0
1233,images/1205.bmp,525,403,525,211575,regular,short,1,1,0,0,0,0,0,6534.0,6534.0,6534.0,6534.0,4309.0,4309.0,4309.0
1237,images/1209.bmp,506,375,506,189750,regular,short,1,1,0,0,0,0,0,9798.7377,9798.7377,9798.7377,9798.7377,3669.0,3669.0,3669.0
1238,images/1210.bmp,513,385,513,197505,regular,short,1,1,0,0,0,0,0,4416.0,4416.0,4416.0,4416.0,1552.0,1552.0,1552.0
1239,images/1211.bmp,510,382,510,194820,regular,short,1,1,0,0,0,0,0,10958.9851,10958.9851,10958.9851,10958.9851,2538.0,2538.0,2538.0
1240,images/1212.bmp,516,388,516,200208,regular,short,1,1,0,0,0,0,0,2895.5754,2895.5754,2895.5754,2895.5754,1767.0,1767.0,1767.0
1241,images/1213.bmp,514,385,514,197890,regular,short,1,1,0,0,0,0,0,9660.0,9660.0,9660.0,9660.0,2358.0,2358.0,2358.0
1242,images/1214.bmp,519,392,519,203448,regular,short,1,1,0,0,0,0,0,2064.0,2064.0,2064.0,2064.0,1222.0,1222.0,1222.0
1243,images/1215.bmp,506,375,506,189750,regular,short,3,3,0,0,0,0,0,711.0,7680.0,5341.6667,16025.0,622.0,4411.0,7869.0
1244,images/1216.bmp,507,375,507,190125,regular,short,1,1,0,0,1,0,1,185128.9992,185128.9992,185128.9992,185128.9992,23155.0,23155.0,23155.0
1245,images/1217.bmp,526,402,526,211452,regular,short,1,1,0,0,1,0,1,182137.9981,182137.9981,182137.9981,182137.9981,16899.0,16899.0,16899.0
1246,images/1218.bmp,520,393,520,204360,regular,short,1,1,0,0,1,0,1,149371.6949,149371.6949,149371.6949,149371.6949,17528.0,17528.0,17528.0
1247,images/1219.bmp,507,376,507,190632,regular,short,2,2,0,0,0,0,0,553.0,4144.0,2348.5,4697.0,537.0,2186.0,2723.0
1248,images/1220.bmp,528,404,528,213312,regular,short,1,1,0,0,0,0,0,6720.0,6720.0,6720.0,6720.0,2558.0,2558.0,2558.0
1249,images/1221.bmp,516,389,516,200724,regular,short,2,2,0,0,0,0,0,522.0,7420.0,3971.0,7942.0,337.0,3326.0,3663.0
1250,images/1222.bmp,510,381,510,194310,regular,short,2,2,0,0,0,0,0,1602.0,2448.0,2025.0,4050.0,1185.0,1573.0,2758.0
1251,images/1223.bmp,509,378,509,192402,regular,short,1,1,0,0,0,0,0,616.0,616.0,616.0,616.0,536.0,536.0,536.0
1266,images/1230.bmp,791,782,791,618562,regular,short,1,1,0,0,0,0,0,995.2143,995.2143,995.2143,995.2143,482.0,482.0,482.0
1305,images/1261.bmp,529,384,529,203136,regular,short,1,1,0,0,1,0,1,196585.5919,196585.5919,196585.5919,196585.5919,30438.0,30438.0,30438.0
1306,images/1262.bmp,528,382,528,201696,regular,short,1,1,0,0,1,0,1,193276.4152,193276.4152,193276.4152,193276.4152,27115.0,27115.0,27115.0
1307,images/1263.bmp,527,381,527,200787,regular,short,4,4,0,0,0,0,0,4869.5297,69259.7226,25771.776,103087.1039,3111.0,9455.0,21985.0
1308,images/1264.bmp,527,382,527,201314,regular,short,1,1,0,0,1,0,1,197122.5757,197122.5757,197122.5757,197122.5757,29403.0,29403.0,29403.0
1309,images/1265.bmp,529,383,529,202607,regular,short,1,1,0,0,1,0,1,198511.1647,198511.1647,198511.1647,198511.1647,30158.0,30158.0,30158.0
1310,images/1266.bmp,528,381,528,201168,regular,short,1,1,0,0,1,0,1,199102.793,199102.793,199102.793,199102.793,16925.0,16925.0,16925.0
1311,images/1267.bmp,529,383,529,202607,regular,short,2,2,0,0,0,0,0,4901.0,63292.9993,34096.9996,68193.9993,3600.0,9937.0,13537.0
1312,images/1268.bmp,528,383,528,202224,regular,short,1,1,0,0,1,0,1,196368.8711,196368.8711,196368.8711,196368.8711,25434.0,25434.0,25434.0
1313,images/1269.bmp,527,381,527,200787,regular,short,1,1,0,0,1,0,1,192548.9965,192548.9965,192548.9965,192548.9965,18732.0,18732.0,18732.0
1314,images/1270.bmp,529,383,529,202607,regular,short,2,2,0,0,0,0,0,2781.4736,6932.3363,4856.9049,9713.8098,1757.0,3751.0,5508.0
1316,images/1272.bmp,518,388,518,200984,regular,short,1,1,0,0,0,0,0,8568.0,8568.0,8568.0,8568.0,2621.0,2621.0,2621.0
1317,images/1273.bmp,524,401,524,210124,regular,short,1,1,0,0,0,0,0,13911.5525,13911.5525,13911.5525,13911.5525,2780.0,2780.0,2780.0
1319,images/1275.bmp,511,380,511,194180,regular,short,1,1,0,0,0,0,0,3346.7127,3346.7127,3346.7127,3346.7127,1371.0,1371.0,1371.0
1388,images/1344.bmp,512,381,512,195072,regular,short,1,1,0,0,0,0,0,5773.0045,5773.0045,5773.0045,5773.0045,1133.0,1133.0,1133.0
1389,images/1345.bmp,339,258,339,87462,regular,short,1,1,0,0,0,0,0,21844.2905,21844.2905,21844.2905,21844.2905,2010.0,2010.0,2010.0
1397,images/1353.png,2560,2048,2560,5242880,oversize,long,1,1,0,0,1,0,1,376687.7659,376687.7659,376687.7659,376687.7659,225759.0,225759.0,225759.0
1398,images/1354.png,2560,2048,2560,5242880,oversize,long,1,1,0,0,1,0,1,1496958.6878,1496958.6878,1496958.6878,1496958.6878,278887.0,278887.0,278887.0
1406,images/1362.png,2560,2048,2560,5242880,oversize,long,1,1,0,0,1,0,1,489755.0,489755.0,489755.0,489755.0,342484.0,342484.0,342484.0
1407,images/1363.png,2560,2048,2560,5242880,oversize,long,1,1,0,0,1,0,1,452661.7936,452661.7936,452661.7936,452661.7936,243556.0,243556.0,243556.0
1409,images/1365.png,2560,2048,2560,5242880,oversize,long,1,1,0,0,1,0,1,754462.8114,754462.8114,754462.8114,754462.8114,384848.0,384848.0,384848.0
1410,images/1366.png,2560,2048,2560,5242880,oversize,long,1,1,0,0,1,0,1,483032.9971,483032.9971,483032.9971,483032.9971,352878.0,352878.0,352878.0
1411,images/1367.png,2560,2048,2560,5242880,oversize,long,1,1,0,0,1,0,1,555468.1307,555468.1307,555468.1307,555468.1307,426061.0,426061.0,426061.0
1412,images/1368.png,2560,2048,2560,5242880,oversize,long,1,1,0,0,1,0,1,348780.5636,348780.5636,348780.5636,348780.5636,241151.0,241151.0,241151.0
1414,images/1370.png,2560,2048,2560,5242880,oversize,long,1,1,0,0,1,0,1,395554.6338,395554.6338,395554.6338,395554.6338,274886.0,274886.0,274886.0
1418,images/1374.png,2560,2048,2560,5242880,oversize,long,1,1,0,0,1,0,1,386743.7752,386743.7752,386743.7752,386743.7752,212954.0,212954.0,212954.0
1422,images/1378.png,2560,2048,2560,5242880,oversize,long,1,1,0,0,1,0,1,797937.407,797937.407,797937.407,797937.407,578391.0,578391.0,578391.0
1423,images/1379.png,2560,2048,2560,5242880,oversize,long,1,1,0,0,1,0,1,1049472.2581,1049472.2581,1049472.2581,1049472.2581,752084.0,752084.0,752084.0
1425,images/1381.png,2560,2048,2560,5242880,oversize,long,1,1,0,0,1,0,1,1035640.9865,1035640.9865,1035640.9865,1035640.9865,759558.0,759558.0,759558.0
1448,images/1404.bmp,507,377,507,191139,regular,short,1,1,0,0,0,0,0,2996.684,2996.684,2996.684,2996.684,1507.0,1507.0,1507.0
1449,images/1405.bmp,512,384,512,196608,regular,short,1,1,0,0,0,0,0,41468.6317,41468.6317,41468.6317,41468.6317,3915.0,3915.0,3915.0
1450,images/1406.bmp,512,384,512,196608,regular,short,1,1,0,0,0,0,0,2612.8253,2612.8253,2612.8253,2612.8253,1403.0,1403.0,1403.0
1464,images/1411.bmp,509,379,509,192911,regular,short,1,1,0,0,0,0,0,9523.6446,9523.6446,9523.6446,9523.6446,3030.0,3030.0,3030.0
1465,images/1412.bmp,504,374,504,188496,regular,short,1,1,0,0,0,0,0,37288.9873,37288.9873,37288.9873,37288.9873,4877.0,4877.0,4877.0
1466,images/1413.bmp,505,375,505,189375,regular,short,1,1,0,0,1,0,1,180390.3557,180390.3557,180390.3557,180390.3557,9047.0,9047.0,9047.0
1467,images/1414.bmp,514,387,514,198918,regular,short,1,1,0,0,0,0,0,9594.9478,9594.9478,9594.9478,9594.9478,2933.0,2933.0,2933.0
1468,images/1415.bmp,527,405,527,213435,regular,short,1,1,0,0,0,0,0,56294.1438,56294.1438,56294.1438,56294.1438,4496.0,4496.0,4496.0
1469,images/1416.bmp,515,388,515,199820,regular,short,1,1,0,0,0,0,0,10767.0153,10767.0153,10767.0153,10767.0153,3400.0,3400.0,3400.0
1470,images/1417.bmp,510,381,510,194310,regular,short,1,1,0,0,0,0,0,3402.0,3402.0,3402.0,3402.0,2217.0,2217.0,2217.0
1472,images/1419.bmp,510,383,510,195330,regular,short,1,1,0,0,0,0,0,7513.6776,7513.6776,7513.6776,7513.6776,3376.0,3376.0,3376.0
1474,images/1421.bmp,514,387,514,198918,regular,short,1,1,0,0,0,0,0,10276.0,10276.0,10276.0,10276.0,3768.0,3768.0,3768.0
1475,images/1422.bmp,504,374,504,188496,regular,short,1,1,0,0,0,0,0,11439.0,11439.0,11439.0,11439.0,4064.0,4064.0,4064.0
1477,images/1424.bmp,504,375,504,189000,regular,short,1,1,0,0,1,0,1,142239.9611,142239.9611,142239.9611,142239.9611,7728.0,7728.0,7728.0
1478,images/1425.bmp,510,381,510,194310,regular,short,1,1,0,0,0,0,0,7906.4622,7906.4622,7906.4622,7906.4622,2911.0,2911.0,2911.0
1479,images/1426.bmp,512,384,512,196608,regular,short,2,2,0,0,0,0,0,1508.5406,1899.3614,1703.951,3407.902,864.0,1359.0,2223.0
1480,images/1427.bmp,508,378,508,192024,regular,short,1,1,0,0,0,0,0,1882.6713,1882.6713,1882.6713,1882.6713,704.0,704.0,704.0
1481,images/1428.bmp,504,373,504,187992,regular,short,1,1,0,0,0,0,0,1099.8177,1099.8177,1099.8177,1099.8177,515.0,515.0,515.0
1482,images/1429.bmp,504,373,504,187992,regular,short,1,1,0,0,0,0,0,1099.8177,1099.8177,1099.8177,1099.8177,515.0,515.0,515.0
1483,images/1430.bmp,508,379,508,192532,regular,short,1,1,0,0,0,0,0,1303.578,1303.578,1303.578,1303.578,892.0,892.0,892.0
1484,images/1431.bmp,513,386,513,198018,regular,short,1,1,0,0,0,0,0,1279.4164,1279.4164,1279.4164,1279.4164,620.0,620.0,620.0
1485,images/1432.bmp,505,375,505,189375,regular,short,1,1,0,0,0,0,0,1188.3132,1188.3132,1188.3132,1188.3132,448.0,448.0,448.0
1486,images/1433.bmp,521,397,521,206837,regular,short,2,2,0,0,0,0,0,437.4572,1761.3797,1099.4185,2198.8369,394.0,1296.0,1690.0
1487,images/1434.bmp,517,391,517,202147,regular,short,1,1,0,0,0,0,0,14743.9271,14743.9271,14743.9271,14743.9271,2197.0,2197.0,2197.0
1488,images/1435.bmp,504,375,504,189000,regular,short,1,1,0,0,0,0,0,27443.2358,27443.2358,27443.2358,27443.2358,3353.0,3353.0,3353.0
1489,images/1436.bmp,511,381,511,194691,regular,short,1,1,0,0,0,0,0,937.4196,937.4196,937.4196,937.4196,427.0,427.0,427.0
1490,images/1437.bmp,516,389,516,200724,regular,short,1,1,0,0,0,0,0,2545.1251,2545.1251,2545.1251,2545.1251,1269.0,1269.0,1269.0
1491,images/1438.bmp,515,389,515,200335,regular,short,1,1,0,0,0,0,0,2187.4332,2187.4332,2187.4332,2187.4332,1087.0,1087.0,1087.0
1492,images/1439.bmp,514,387,514,198918,regular,short,1,1,0,0,0,0,0,2340.0092,2340.0092,2340.0092,2340.0092,729.0,729.0,729.0
1500,images/1442.bmp,1517,2034,2034,3085578,regular,mid,1,1,0,0,1,0,1,467491.7791,467491.7791,467491.7791,467491.7791,328290.0,328290.0,328290.0
1503,images/1445.bmp,1517,2034,2034,3085578,regular,mid,1,1,0,0,1,0,1,467491.7791,467491.7791,467491.7791,467491.7791,328290.0,328290.0,328290.0
1504,images/1446.bmp,1507,2030,2030,3059210,regular,mid,1,1,0,0,1,0,1,108430.2227,108430.2227,108430.2227,108430.2227,45022.0,45022.0,45022.0
1512,images/1454.bmp,1517,2032,2032,3082544,regular,mid,1,1,0,0,1,0,1,522456.706,522456.706,522456.706,522456.706,391923.0,391923.0,391923.0
1515,images/1457.bmp,1517,2032,2032,3082544,regular,mid,1,1,0,0,1,0,1,539473.6852,539473.6852,539473.6852,539473.6852,386577.0,386577.0,386577.0
1609,images/1482.bmp,500,369,500,184500,regular,short,2,2,0,0,0,0,0,6525.0,11976.0,9250.5,18501.0,4844.0,6323.0,11167.0
1610,images/1483.bmp,513,387,513,198531,regular,short,2,2,0,0,0,0,0,1048.3342,10648.4771,5848.4057,11696.8113,782.0,3587.0,4369.0
1611,images/1484.bmp,516,390,516,201240,regular,short,1,1,0,0,0,0,0,10348.8532,10348.8532,10348.8532,10348.8532,4450.0,4450.0,4450.0
1612,images/1485.bmp,501,371,501,185871,regular,short,1,1,0,0,0,0,0,12444.0,12444.0,12444.0,12444.0,2658.0,2658.0,2658.0
1613,images/1486.bmp,500,369,500,184500,regular,short,1,1,0,0,0,0,0,1639.0,1639.0,1639.0,1639.0,1551.0,1551.0,1551.0
1614,images/1487.bmp,512,385,512,197120,regular,short,2,2,0,0,0,0,0,3374.1592,7175.9458,5275.0525,10550.105,3042.0,4519.0,7561.0
1616,images/1489.bmp,508,379,508,192532,regular,short,2,2,0,0,0,0,0,3836.1021,8000.0278,5918.065,11836.1299,2640.0,4796.0,7436.0
1652,images/1491.bmp,810,817,817,661770,regular,short,1,1,0,0,0,0,0,490.0,490.0,490.0,490.0,305.0,305.0,305.0
1653,images/1492.bmp,7463,9263,9263,69129769,oversize,long,1,1,0,0,1,0,1,11386608.0,11386608.0,11386608.0,11386608.0,9345119.0,9345119.0,9345119.0
1654,images/1493.bmp,7460,9263,9263,69101980,oversize,long,1,1,0,0,1,0,1,14615741.0,14615741.0,14615741.0,14615741.0,7918290.0,7918290.0,7918290.0
1655,images/1494.bmp,7468,9267,9267,69205956,oversize,long,1,1,0,0,1,0,1,4832217.0,4832217.0,4832217.0,4832217.0,1818696.0,1818696.0,1818696.0
1656,images/1495.bmp,7464,9261,9261,69124104,oversize,long,1,1,0,0,1,0,1,12684172.0,12684172.0,12684172.0,12684172.0,6958973.0,6958973.0,6958973.0
1658,images/1497.bmp,7465,9263,9263,69148295,oversize,long,1,1,0,0,1,0,1,11784740.0,11784740.0,11784740.0,11784740.0,7873861.0,7873861.0,7873861.0
1665,images/1504.png,3028,3028,3028,9168784,oversize,long,1,1,0,0,0,0,0,9512.0,9512.0,9512.0,9512.0,1628.0,1628.0,1628.0
1667,images/1506.png,2930,3028,3028,8872040,oversize,long,3,3,0,0,0,0,0,672.0,29430.1068,11006.0356,33018.1068,338.0,5532.0,6913.0
1668,images/1507.bmp,2941,3038,3038,8934758,oversize,long,1,1,0,0,1,0,1,94840.0,94840.0,94840.0,94840.0,21349.0,21349.0,21349.0
1669,images/1508.bmp,2943,3040,3040,8946720,oversize,long,5,5,0,0,0,0,0,984.0,20299.0065,5453.4013,27267.0065,727.0,3887.0,8811.0
1671,images/1510.bmp,2947,3042,3042,8964774,oversize,long,1,1,0,0,0,0,0,3552.0,3552.0,3552.0,3552.0,1007.0,1007.0,1007.0
1672,images/1511.bmp,2946,3044,3044,8967624,oversize,long,3,3,0,0,0,0,0,2874.9943,45496.0,17388.6648,52165.9943,927.0,5282.0,7999.0
1674,images/1513.bmp,2940,3038,3038,8931720,oversize,long,4,4,0,0,1,0,1,1547.0,199002.0,51756.5,207026.0,708.0,19778.0,23100.0
1675,images/1514.bmp,2939,3037,3037,8925743,oversize,long,3,3,0,0,0,0,0,1330.0,9212.0,5644.6667,16934.0,660.0,1787.0,4177.0
1676,images/1515.bmp,2940,3036,3036,8925840,oversize,long,3,3,0,0,0,0,0,1395.0,31266.0,11507.0,34521.0,843.0,5323.0,7284.0
1677,images/1516.bmp,2938,3031,3031,8905078,oversize,long,4,4,0,0,0,0,0,1305.0,11424.0,5593.2509,22373.0034,1189.0,8553.0,13355.0
1678,images/1517.bmp,2939,3034,3034,8916926,oversize,long,1,1,0,0,1,0,1,179400.0,179400.0,179400.0,179400.0,23852.0,23852.0,23852.0
1679,images/1518.bmp,2942,3035,3035,8928970,oversize,long,1,1,0,0,0,0,0,70800.0,70800.0,70800.0,70800.0,11120.0,11120.0,11120.0
1680,images/1519.bmp,2943,3040,3040,8946720,oversize,long,1,1,0,0,0,0,0,32472.0,32472.0,32472.0,32472.0,7868.0,7868.0,7868.0
1681,images/1520.bmp,2943,3040,3040,8946720,oversize,long,8,8,0,0,0,0,0,550.0,5676.0,3097.625,24781.0,444.0,2694.0,13533.0
1682,images/1521.bmp,2943,3039,3039,8943777,oversize,long,3,3,0,0,0,0,0,5810.0,9882.1243,7366.7081,22100.1243,1708.0,2522.0,5979.0
1685,images/1524.bmp,2942,3039,3039,8940738,oversize,long,3,3,0,0,0,0,0,780.0,6269.998,3369.3327,10107.998,576.0,1790.0,3649.0
1686,images/1525.bmp,2943,3040,3040,8946720,oversize,long,3,3,0,0,0,0,0,555.0,51134.0,17589.6667,52769.0,352.0,12853.0,14013.0
1687,images/1526.bmp,2937,3033,3033,8907921,oversize,long,2,2,0,0,0,0,0,979.0,1742.0,1360.5,2721.0,790.0,1199.0,1989.0
1688,images/1527.bmp,2938,3035,3035,8916830,oversize,long,4,4,0,0,0,0,0,825.0291,78456.0,28088.7728,112355.0911,771.0,15940.0,28671.0
1689,images/1528.bmp,2942,3037,3037,8934854,oversize,long,1,1,0,0,0,0,0,72480.0,72480.0,72480.0,72480.0,8476.0,8476.0,8476.0
1691,images/1530.bmp,2938,3034,3034,8913892,oversize,long,1,1,0,0,0,0,0,78281.0588,78281.0588,78281.0588,78281.0588,26738.0,26738.0,26738.0
1692,images/1531.bmp,2938,3033,3033,8910954,oversize,long,4,4,0,0,0,0,0,1188.0,23364.0,8620.25,34481.0,621.0,3410.0,7710.0
1693,images/1532.bmp,2935,3035,3035,8907725,oversize,long,2,2,0,0,0,0,0,3604.0,20147.235,11875.6175,23751.235,1942.0,14633.0,16575.0
1714,images/1535.bmp,176,130,176,22880,regular,short,1,1,0,0,0,0,0,2630.475,2630.475,2630.475,2630.475,488.0,488.0,488.0
1715,images/1536.bmp,182,143,182,26026,regular,short,1,1,0,0,0,0,0,21645.9429,21645.9429,21645.9429,21645.9429,1246.0,1246.0,1246.0
1716,images/1537.bmp,177,228,228,40356,regular,short,1,1,0,0,0,0,0,356.0991,356.0991,356.0991,356.0991,99.0,99.0,99.0
1734,images/1555.bmp,314,286,314,89804,regular,short,2,2,0,0,0,0,0,520.0,8070.0,4295.0,8590.0,367.0,2351.0,2718.0
1735,images/1556.bmp,308,286,308,88088,regular,short,2,2,0,0,0,0,0,1957.6707,10008.0,5982.8353,11965.6707,612.0,1522.0,2134.0
1736,images/1557.bmp,91,105,105,9555,regular,short,1,1,0,0,0,0,0,117.0,117.0,117.0,117.0,68.0,68.0,68.0
1737,images/1558.bmp,90,111,111,9990,regular,short,2,2,0,0,0,0,0,72.0,308.0,190.0,380.0,40.0,144.0,184.0
1738,images/1559.bmp,314,286,314,89804,regular,short,2,2,0,0,0,0,0,2361.5337,3709.5673,3035.5505,6071.1009,586.0,1400.0,1986.0
1739,images/1560.bmp,313,287,313,89831,regular,short,2,2,0,0,0,0,0,2561.851,3085.9642,2823.9076,5647.8153,594.0,1360.0,1954.0
1740,images/1561.bmp,314,286,314,89804,regular,short,1,1,0,0,0,0,0,8506.6791,8506.6791,8506.6791,8506.6791,1698.0,1698.0,1698.0
1742,images/1563.bmp,91,118,118,10738,regular,short,1,1,0,0,0,0,0,791.0,791.0,791.0,791.0,345.0,345.0,345.0
1743,images/1564.bmp,89,117,117,10413,regular,short,2,2,0,0,0,0,0,119.9999,497.0,308.5,616.9999,78.0,277.0,355.0
1744,images/1565.bmp,91,111,111,10101,regular,short,1,1,0,0,0,0,0,338.0,338.0,338.0,338.0,148.0,148.0,148.0
1745,images/1566.bmp,118,90,118,10620,regular,short,1,1,0,0,0,0,0,510.0,510.0,510.0,510.0,272.0,272.0,272.0
1746,images/1567.bmp,117,90,117,10530,regular,short,1,1,0,0,0,0,0,853.0069,853.0069,853.0069,853.0069,422.0,422.0,422.0
1747,images/1568.bmp,91,118,118,10738,regular,short,1,1,0,0,0,0,0,291.6096,291.6096,291.6096,291.6096,206.0,206.0,206.0
1748,images/1569.bmp,91,109,109,9919,regular,short,1,1,0,0,0,0,0,451.0,451.0,451.0,451.0,251.0,251.0,251.0
1749,images/1570.bmp,312,286,312,89232,regular,short,2,2,0,0,0,0,0,2228.4097,15903.0,9065.7048,18131.4097,1335.0,2257.0,3592.0
1750,images/1571.bmp,312,286,312,89232,regular,short,1,1,0,0,0,0,0,13486.9799,13486.9799,13486.9799,13486.9799,2990.0,2990.0,2990.0
1752,images/1573.bmp,118,90,118,10620,regular,short,1,1,0,0,0,0,0,619.1393,619.1393,619.1393,619.1393,291.0,291.0,291.0
1753,images/1574.bmp,312,287,312,89544,regular,short,1,1,0,0,0,0,0,10220.2187,10220.2187,10220.2187,10220.2187,1211.0,1211.0,1211.0
1754,images/1575.bmp,307,286,307,87802,regular,short,1,1,0,0,0,0,0,23753.3568,23753.3568,23753.3568,23753.3568,1537.0,1537.0,1537.0
1758,images/1579.bmp,315,287,315,90405,regular,short,1,1,0,0,0,0,0,6890.9078,6890.9078,6890.9078,6890.9078,1881.0,1881.0,1881.0
1759,images/1580.bmp,91,118,118,10738,regular,short,4,4,0,1,0,1,0,120.0718,208.0,156.0633,624.2532,60.0,171.0,435.0
1760,images/1581.bmp,306,286,306,87516,regular,short,2,2,0,0,0,0,0,929.4755,2252.0131,1590.7443,3181.4886,620.0,1004.0,1624.0
1761,images/1582.bmp,118,90,118,10620,regular,short,1,1,0,0,0,0,0,715.9669,715.9669,715.9669,715.9669,350.0,350.0,350.0
1763,images/1584.bmp,90,118,118,10620,regular,short,1,1,0,0,0,0,0,3576.8338,3576.8338,3576.8338,3576.8338,450.0,450.0,450.0
